payment_id,customer_id,payment_date,amount,payment_method
4376,3399,2023-08-06,139.64,mobile
4377,4541,2024-03-30,846.82,card
4378,2497,2024-04-01,375.32,bank
4379,4726,2024-04-17,780.75,bank
4380,4094,2023-12-17,593.77,card
4381,4691,2024-06-06,465.13,cash
4382,3983,2024-09-10,98.82,bank
4383,354,2024-11-03,160.29,cash
4384,2648,2024-08-20,628.88,bank
4385,1382,2024-01-27,902.65,cash
4386,3944,2025-05-26,194.14,mobile
4387,2699,2024-01-27,999.67,mobile
4388,4349,2023-11-17,355.76,card
4389,4776,2025-03-05,484.12,mobile
4390,4020,2024-08-27,247.29,cash
4391,2886,2024-01-31,917.69,bank
4392,3257,2024-12-18,485.31,cash
4393,4731,2023-07-17,210.28,cash
4394,2542,2024-12-02,206.04,card
4395,139,2024-04-10,107.41,mobile
4396,4347,2024-06-10,186.92,cash
4397,4662,2024-11-23,21.14,card
4398,2160,2024-05-01,970.07,mobile
4399,810,2024-01-14,844.27,cash
4400,4004,2024-09-03,293.69,bank
4401,3984,2024-04-24,135.83,mobile
4402,4193,2025-02-24,389.22,mobile
4403,464,2024-06-15,235.58,card
4404,433,2024-12-07,749.93,mobile
4405,4679,2024-02-18,500.09,card
4406,3682,2023-10-01,499.08,mobile
4407,3253,2023-12-20,557.22,cash
4408,4888,2024-01-11,21.37,cash
4409,3623,2023-10-30,451.69,mobile
4410,1062,2025-04-05,813.82,bank
4411,149,2025-03-30,650.32,cash
4412,4584,2024-05-18,225.72,bank
4413,4672,2024-09-22,173.86,mobile
4414,1267,2025-02-08,234.69,card
4415,373,2024-06-27,903.95,mobile
4416,2452,2023-07-17,284.24,mobile
4417,2047,2023-08-28,308.39,card
4418,1901,2024-04-28,480.89,bank
4419,3439,2024-11-14,210.05,mobile
4420,4838,2024-03-25,469.35,bank
4421,2234,2025-06-07,782.73,bank
4422,1893,2024-02-01,761.82,card
4423,1682,2023-08-25,541.0,bank
4424,1068,2025-03-18,936.82,cash
4425,1904,2024-06-18,653.25,mobile
4426,2306,2024-12-17,180.19,mobile
4427,2475,2024-06-08,74.84,card
4428,1383,2024-05-30,591.58,cash
4429,3177,2025-02-09,640.89,bank
4430,2878,2024-05-12,600.54,mobile
4431,866,2024-06-27,671.69,cash
4432,1755,2025-01-15,141.24,cash
4433,1114,2025-04-05,185.84,card
4434,3458,2025-05-03,849.9,card
4435,2724,2024-11-05,902.05,bank
4436,1029,2025-05-07,204.37,cash
4437,3462,2024-12-23,757.56,mobile
4438,2832,2023-11-04,652.1,card
4439,4754,2025-03-07,77.13,cash
4440,3455,2024-05-26,625.36,cash
4441,4051,2024-06-19,695.97,card
4442,3976,2024-02-11,428.03,mobile
4443,2900,2025-05-21,667.76,mobile
4444,2674,2025-02-09,49.6,card
4445,3197,2023-10-27,435.92,mobile
4446,777,2024-11-09,273.24,bank
4447,4098,2024-01-10,857.91,mobile
4448,2763,2023-11-16,825.06,card
4449,3960,2023-06-18,827.3,cash
4450,2126,2023-11-21,52.27,mobile
4451,4602,2024-06-07,827.6,card
4452,1345,2025-02-12,948.97,card
4453,3540,2024-06-13,404.07,mobile
4454,2220,2024-10-01,224.53,card
4455,2266,2023-07-06,448.72,bank
4456,361,2025-05-07,855.4,mobile
4457,3065,2025-03-24,440.69,cash
4458,3242,2024-09-12,902.83,mobile
4459,3157,2024-02-07,277.2,card
4460,4964,2025-03-06,860.22,bank
4461,3159,2025-04-09,660.55,cash
4462,586,2025-03-14,13.7,bank
4463,2704,2025-01-02,190.79,bank
4464,3600,2024-10-24,338.01,cash
4465,1049,2025-04-19,209.47,card
4466,1586,2024-02-04,116.71,mobile
4467,975,2024-04-03,256.6,card
4468,2210,2025-04-08,189.29,bank
4469,4946,2025-01-09,329.64,mobile
4470,2519,2024-03-02,256.65,cash
4471,955,2023-12-09,307.56,mobile
4472,1325,2024-11-22,32.59,cash
4473,2912,2025-02-21,967.38,mobile
4474,3758,2023-10-16,774.1,card
4475,4502,2024-12-09,529.55,mobile
4476,1334,2024-07-21,431.8,card
4477,2670,2023-08-21,420.36,bank
4478,3084,2023-11-17,809.39,card
4479,4765,2023-07-30,592.88,bank
4480,1754,2023-08-13,741.12,cash
4481,627,2025-02-26,857.97,mobile
4482,4989,2025-01-08,313.93,card
4483,2118,2023-07-07,350.65,cash
4484,1764,2023-06-29,721.69,bank
4485,4806,2023-08-27,281.44,mobile
4486,150,2025-06-04,637.65,bank
4487,4048,2024-07-27,767.24,bank
4488,4548,2023-11-18,512.93,cash
4489,3424,2025-02-25,203.74,card
4490,913,2025-03-29,100.17,bank
4491,419,2024-11-04,859.97,card
4492,837,2024-05-16,520.16,card
4493,2554,2023-08-15,513.45,bank
4494,4500,2025-02-16,980.74,bank
4495,1305,2024-08-16,52.88,cash
4496,4907,2024-06-23,802.24,cash
4497,4398,2024-03-21,645.65,cash
4498,2744,2024-12-02,582.65,cash
4499,3408,2023-08-06,866.02,cash
4500,3030,2023-08-13,218.52,bank
4501,691,2024-11-11,668.83,mobile
4502,2404,2024-12-08,269.29,bank
4503,4475,2024-04-28,418.2,cash
4504,3434,2024-10-26,166.01,bank
4505,3364,2024-01-08,236.49,card
4506,3784,2025-05-16,484.44,card
4507,1134,2023-09-19,730.7,mobile
4508,1270,2024-06-28,604.27,card
4509,795,2024-02-05,514.98,bank
4510,2766,2023-11-02,724.96,mobile
4511,3306,2023-06-19,688.99,cash
4512,217,2023-08-22,839.93,mobile
4513,1550,2024-07-07,242.37,bank
4514,3473,2025-06-14,190.94,cash
4515,3235,2024-05-30,800.06,bank
4516,1556,2023-10-31,536.84,bank
4517,1370,2023-11-24,450.47,bank
4518,2798,2023-08-17,899.09,mobile
4519,3498,2025-02-26,735.99,card
4520,3014,2024-03-11,396.96,card
4521,3903,2023-11-18,158.53,mobile
4522,1038,2024-01-25,883.84,card
4523,3854,2024-03-15,100.59,bank
4524,1163,2024-12-04,683.41,cash
4525,778,2024-08-29,365.42,cash
4526,4894,2024-04-26,586.06,cash
4527,889,2024-10-12,432.09,cash
4528,1414,2025-05-08,740.03,cash
4529,4472,2025-04-14,839.69,mobile
4530,3714,2024-11-13,241.02,card
4531,2924,2023-11-10,574.67,card
4532,711,2025-01-23,160.84,bank
4533,4623,2024-12-25,138.39,card
4534,2055,2025-04-12,770.8,bank
4535,2885,2024-04-25,793.73,bank
4536,2068,2023-08-15,279.59,cash
4537,4724,2023-07-23,168.68,card
4538,3247,2025-03-15,163.47,mobile
4539,1335,2024-09-03,525.81,cash
4540,3304,2023-09-03,416.04,cash
4541,4316,2024-02-14,435.17,cash
4542,297,2024-12-25,168.76,bank
4543,3111,2024-09-15,137.98,cash
4544,2993,2024-05-25,272.83,cash
4545,4726,2024-07-23,62.09,card
4546,684,2025-05-10,532.78,mobile
4547,856,2024-10-21,458.8,mobile
4548,127,2025-03-30,647.67,cash
4549,4307,2023-09-05,528.2,cash
4550,726,2024-09-28,342.03,mobile
4551,1368,2024-11-12,310.67,bank
4552,2730,2025-03-28,171.91,mobile
4553,683,2024-11-19,190.35,card
4554,3296,2025-04-29,993.1,mobile
4555,4389,2025-01-25,963.5,bank
4556,2254,2024-11-03,556.16,bank
4557,1992,2023-10-11,821.87,bank
4558,1339,2024-02-10,446.99,mobile
4559,118,2024-08-04,715.68,card
4560,4629,2024-10-26,260.0,bank
4561,4699,2024-07-16,629.02,bank
4562,70,2023-11-30,844.86,bank
4563,4881,2023-09-19,684.02,cash
4564,4093,2024-05-03,851.94,mobile
4565,1700,2024-07-31,29.09,cash
4566,584,2024-05-02,996.09,mobile
4567,824,2023-08-09,782.43,card
4568,115,2023-12-07,684.05,mobile
4569,4834,2024-02-20,734.04,card
4570,31,2025-03-13,265.71,mobile
4571,1134,2023-10-28,354.04,bank
4572,2161,2025-04-15,106.96,cash
4573,3119,2023-09-13,38.14,cash
4574,1903,2024-07-28,895.57,cash
4575,430,2025-01-07,960.83,mobile
4576,2397,2023-12-27,856.27,mobile
4577,4901,2025-06-11,898.0,mobile
4578,2637,2024-12-01,359.35,bank
4579,1976,2024-09-28,87.36,card
4580,3820,2024-09-18,621.26,bank
4581,3584,2024-08-09,540.32,bank
4582,2259,2023-09-27,234.64,cash
4583,3588,2024-04-21,654.84,cash
4584,4010,2024-07-25,526.51,mobile
4585,3004,2023-12-16,561.52,bank
4586,2219,2023-12-31,642.32,cash
4587,1113,2023-09-11,587.5,card
4588,4171,2025-01-15,166.07,card
4589,4436,2024-08-08,910.38,card
4590,3560,2025-01-06,115.43,card
4591,3926,2025-02-16,951.79,cash
4592,3774,2024-06-04,377.17,bank
4593,4278,2024-03-22,660.11,mobile
4594,3633,2023-11-20,786.87,bank
4595,3439,2024-10-05,932.37,cash
4596,761,2023-08-15,318.13,cash
4597,1033,2023-07-10,748.22,card
4598,3282,2024-05-14,220.26,cash
4599,3730,2024-08-30,72.15,cash
4600,367,2024-02-17,709.92,mobile
4601,2329,2024-02-21,50.54,bank
4602,3958,2023-08-19,414.0,mobile
4603,1428,2024-03-12,657.56,mobile
4604,1286,2025-03-17,70.18,mobile
4605,4358,2024-12-21,999.54,bank
4606,225,2025-06-10,889.91,card
4607,485,2024-10-22,875.66,bank
4608,1770,2024-06-19,783.36,bank
4609,2452,2025-06-06,396.91,mobile
4610,4102,2024-05-10,64.34,cash
4611,3870,2024-03-11,983.81,cash
4612,4095,2024-05-10,347.89,mobile
4613,3349,2024-08-01,222.58,card
4614,3098,2023-09-27,840.66,card
4615,4432,2024-10-12,580.48,bank
4616,410,2024-05-28,484.06,cash
4617,2108,2025-06-02,164.34,cash
4618,3538,2024-02-11,913.46,bank
4619,79,2024-12-22,210.17,cash
4620,3207,2024-07-22,563.45,cash
4621,594,2024-10-08,825.52,mobile
4622,4027,2025-03-16,639.52,mobile
4623,2258,2025-02-10,730.98,mobile
4624,3947,2025-01-02,903.6,card
4625,461,2023-11-30,731.66,card
4626,4681,2023-08-31,587.28,mobile
4627,433,2025-06-10,89.52,card
4628,3477,2023-11-28,793.49,mobile
4629,4069,2025-03-29,970.68,card
4630,379,2023-11-02,678.57,cash
4631,1576,2023-09-25,537.93,card
4632,3461,2024-04-26,954.64,mobile
4633,2795,2023-09-30,229.3,card
4634,4525,2024-04-04,969.53,mobile
4635,2914,2025-01-11,620.19,mobile
4636,3027,2025-01-03,443.1,mobile
4637,1664,2024-04-24,427.25,bank
4638,4135,2025-04-22,664.12,card
4639,4939,2023-10-07,720.0,cash
4640,3841,2023-12-09,43.92,mobile
4641,3457,2023-07-05,513.54,bank
4642,3098,2025-04-11,384.54,bank
4643,2560,2024-07-18,828.45,mobile
4644,2195,2024-03-23,682.77,mobile
4645,4000,2023-12-13,808.52,cash
4646,3763,2024-08-08,288.44,bank
4647,148,2023-07-16,554.01,cash
4648,4676,2023-10-08,100.52,cash
4649,2893,2023-09-01,201.15,cash
4650,750,2024-03-26,308.14,card
4651,2275,2024-05-16,528.25,cash
4652,3679,2024-01-29,308.29,mobile
4653,3089,2023-07-26,437.31,cash
4654,3824,2024-12-17,122.99,mobile
4655,404,2023-08-28,302.48,bank
4656,3584,2024-07-19,240.51,cash
4657,4433,2025-05-05,279.11,cash
4658,1966,2024-07-09,108.4,card
4659,3925,2023-10-30,650.4,bank
4660,723,2024-08-10,343.75,bank
4661,1262,2023-12-26,39.03,mobile
4662,2071,2024-12-04,899.39,mobile
4663,571,2025-05-23,728.66,cash
4664,2731,2023-12-03,646.29,card
4665,232,2024-06-28,749.52,card
4666,293,2025-04-14,691.02,mobile
4667,2128,2024-07-04,63.23,bank
4668,112,2024-03-15,192.31,cash
4669,1888,2025-03-08,579.72,cash
4670,2612,2024-09-19,978.74,bank
4671,2527,2023-07-10,454.3,bank
4672,1879,2023-09-10,247.8,bank
4673,254,2024-06-04,929.9,bank
4674,622,2023-11-16,622.7,mobile
4675,2911,2025-05-24,609.76,card
4676,4398,2024-07-09,703.48,card
4677,3528,2023-09-24,963.24,cash
4678,4567,2023-08-11,505.0,mobile
4679,3648,2023-07-06,553.74,card
4680,2228,2023-06-28,526.47,card
4681,4485,2023-12-20,308.78,mobile
4682,3746,2025-03-20,604.82,card
4683,2785,2024-10-11,614.19,cash
4684,1464,2023-12-15,53.14,mobile
4685,4780,2024-06-26,308.8,card
4686,1276,2023-06-25,669.07,bank
4687,4607,2024-02-19,496.28,cash
4688,1408,2024-12-05,557.8,bank
4689,2118,2023-09-20,407.38,bank
4690,1069,2024-07-20,326.26,bank
4691,1388,2024-12-30,517.4,cash
4692,937,2025-03-16,107.65,card
4693,4355,2024-06-15,156.93,mobile
4694,1727,2025-04-18,737.73,cash
4695,4166,2024-10-26,849.07,mobile
4696,4881,2025-04-28,311.83,bank
4697,3516,2024-06-02,699.7,bank
4698,1576,2024-07-19,712.45,card
4699,3173,2024-08-24,932.04,mobile
4700,3955,2024-02-07,167.22,bank
4701,2513,2025-01-02,426.28,cash
4702,2226,2024-05-01,468.8,mobile
4703,1041,2023-12-28,209.85,card
4704,3752,2024-08-29,402.18,card
4705,2665,2023-08-29,685.4,mobile
4706,1494,2025-04-10,419.27,mobile
4707,997,2025-03-20,697.08,bank
4708,552,2024-09-16,277.08,card
4709,3096,2024-12-13,556.86,mobile
4710,359,2024-01-11,292.79,mobile
4711,3175,2024-11-07,199.25,bank
4712,3924,2024-12-07,737.64,cash
4713,3942,2025-03-18,294.1,card
4714,4501,2024-10-29,949.44,bank
4715,4163,2024-08-26,280.16,cash
4716,4023,2024-12-19,889.86,card
4717,4023,2023-10-11,222.7,bank
4718,357,2024-10-13,932.78,card
4719,720,2023-11-09,504.0,card
4720,2869,2023-07-28,64.26,bank
4721,2720,2023-12-02,181.26,card
4722,1616,2024-12-18,559.56,cash
4723,5000,2024-02-23,707.08,cash
4724,964,2023-10-11,504.71,cash
4725,2656,2023-08-09,460.15,mobile
4726,2848,2023-09-02,432.4,cash
4727,326,2024-02-04,535.95,bank
4728,3214,2024-02-15,819.78,card
4729,4799,2023-07-25,325.88,cash
4730,1006,2025-03-19,804.08,card
4731,2232,2024-12-10,39.63,card
4732,3696,2023-06-22,787.85,bank
4733,3808,2025-02-17,783.58,card
4734,2690,2023-10-30,770.59,mobile
4735,2287,2023-10-26,720.44,mobile
4736,2228,2025-05-10,880.18,mobile
4737,1733,2024-10-04,601.63,card
4738,4432,2024-11-04,266.49,cash
4739,209,2024-12-19,418.5,card
4740,3309,2023-08-12,267.33,mobile
4741,2984,2024-01-06,756.75,mobile
4742,1968,2024-06-13,55.63,bank
4743,1993,2024-05-09,526.96,card
4744,4283,2023-07-14,739.15,cash
4745,3414,2023-09-19,764.94,cash
4746,297,2024-11-28,768.89,mobile
4747,2194,2024-10-18,304.34,bank
4748,872,2023-12-07,647.73,card
4749,4549,2024-04-29,953.08,mobile
4750,4492,2024-08-11,881.73,cash
4751,4972,2023-09-03,828.72,bank
4752,304,2024-01-20,98.78,bank
4753,2557,2024-08-17,101.27,cash
4754,2305,2025-06-09,658.63,bank
4755,2225,2024-08-29,892.58,bank
4756,698,2025-03-19,325.46,cash
4757,3355,2023-10-13,689.72,mobile
4758,4919,2025-02-11,677.81,cash
4759,1173,2024-01-21,840.23,bank
4760,4434,2024-10-31,940.49,cash
4761,4506,2023-09-26,544.61,bank
4762,2673,2023-12-19,37.96,card
4763,3303,2025-05-24,139.46,card
4764,4596,2025-06-03,905.91,bank
4765,1549,2024-10-08,948.58,mobile
4766,4363,2024-04-20,882.13,mobile
4767,494,2024-01-28,449.23,cash
4768,346,2024-09-28,260.42,mobile
4769,591,2024-07-31,884.51,bank
4770,2971,2023-06-22,161.79,cash
4771,1783,2024-02-07,822.7,mobile
4772,680,2024-03-08,678.99,bank
4773,3547,2023-09-14,175.72,bank
4774,2122,2025-05-27,13.05,cash
4775,1247,2024-04-15,854.88,card
4776,4374,2023-08-30,217.04,mobile
4777,788,2023-09-27,393.02,cash
4778,1527,2025-03-04,47.33,bank
4779,2566,2024-03-06,660.3,cash
4780,3524,2024-12-12,563.83,cash
4781,2600,2024-06-25,602.49,bank
4782,4135,2023-09-08,23.22,bank
4783,1729,2024-12-17,833.54,card
4784,2120,2024-07-11,263.69,mobile
4785,4152,2024-04-02,585.18,mobile
4786,699,2024-03-20,89.41,cash
4787,883,2024-03-22,622.39,mobile
4788,4549,2025-04-28,798.54,bank
4789,297,2024-12-09,180.96,cash
4790,4470,2025-02-18,575.77,card
4791,4905,2024-07-19,294.02,card
4792,3578,2024-12-25,34.1,cash
4793,4734,2024-07-28,310.58,card
4794,4619,2023-10-31,174.97,cash
4795,1951,2024-05-15,542.09,bank
4796,3113,2025-04-04,146.23,bank
4797,707,2024-08-12,569.31,cash
4798,3335,2024-04-07,949.36,mobile
4799,2364,2023-11-13,561.61,cash
4800,4226,2025-02-24,108.02,card
4801,2228,2023-09-10,667.14,mobile
4802,3572,2023-08-12,587.22,cash
4803,93,2024-10-21,373.63,card
4804,297,2023-08-04,523.97,card
4805,4925,2023-10-25,935.87,cash
4806,3020,2024-04-13,370.64,mobile
4807,1142,2023-06-29,651.02,card
4808,2619,2024-01-25,537.8,cash
4809,1881,2025-03-02,363.69,mobile
4810,813,2024-01-21,269.57,cash
4811,4168,2024-06-19,607.83,card
4812,380,2023-07-19,201.35,mobile
4813,2984,2024-07-31,546.22,mobile
4814,1627,2025-05-15,121.4,bank
4815,714,2023-10-01,875.85,cash
4816,1330,2023-07-13,274.25,card
4817,4258,2024-01-29,802.35,mobile
4818,4424,2024-08-30,841.5,bank
4819,4063,2023-10-30,469.39,bank
4820,4853,2023-10-31,535.94,cash
4821,537,2024-12-09,671.28,mobile
4822,4412,2023-08-27,229.13,mobile
4823,1949,2023-06-19,804.16,bank
4824,114,2024-08-26,134.23,mobile
4825,1238,2023-12-10,594.97,mobile
4826,4615,2023-08-02,585.94,mobile
4827,3127,2024-05-22,174.95,cash
4828,29,2023-09-16,891.15,bank
4829,3669,2023-12-31,143.99,bank
4830,2374,2023-07-06,375.02,mobile
4831,3702,2023-11-29,984.17,mobile
4832,423,2024-07-28,435.41,cash
4833,1210,2025-03-11,920.57,mobile
4834,3968,2023-06-24,454.97,bank
4835,3583,2025-03-04,990.39,cash
4836,3096,2025-02-26,603.78,cash
4837,4141,2024-11-10,222.34,card
4838,3039,2023-11-22,66.23,card
4839,2085,2025-01-01,48.28,card
4840,3225,2024-10-27,449.1,card
4841,3098,2024-03-08,784.42,card
4842,1687,2025-05-19,120.55,mobile
4843,2386,2024-01-14,61.13,mobile
4844,1182,2024-06-16,364.68,bank
4845,3423,2024-09-09,476.19,cash
4846,3026,2023-08-01,869.61,card
4847,1868,2025-03-17,530.39,mobile
4848,2727,2024-02-13,177.53,bank
4849,4266,2024-02-10,599.17,mobile
4850,1531,2023-11-22,331.54,mobile
4851,1765,2024-09-13,261.16,mobile
4852,2632,2023-07-05,880.62,card
4853,14,2023-07-16,303.9,bank
4854,1349,2025-01-03,989.92,mobile
4855,1957,2024-04-20,195.28,bank
4856,3557,2025-04-17,482.36,cash
4857,1666,2024-12-08,560.26,mobile
4858,2177,2025-01-02,917.78,cash
4859,455,2023-11-13,77.74,bank
4860,1656,2024-10-05,708.57,cash
4861,1358,2024-04-22,313.84,cash
4862,1129,2025-05-19,494.61,bank
4863,2663,2023-07-07,240.85,bank
4864,258,2024-09-21,392.91,bank
4865,1227,2025-01-17,221.26,card
4866,1846,2024-08-15,737.98,card
4867,1071,2024-11-12,981.52,cash
4868,2786,2025-02-02,164.66,mobile
4869,1026,2025-03-20,955.94,bank
4870,2328,2025-01-01,102.94,card
4871,1476,2024-12-24,22.82,cash
4872,4573,2023-08-10,111.22,card
4873,2843,2024-03-31,601.54,mobile
4874,4244,2024-09-17,629.55,mobile
4875,642,2024-05-14,174.25,bank
4876,3950,2024-02-02,813.55,cash
4877,3031,2025-03-20,784.25,bank
4878,4000,2024-03-12,965.95,mobile
4879,4676,2025-03-11,722.43,card
4880,1050,2024-08-13,412.68,mobile
4881,580,2024-04-20,984.24,mobile
4882,638,2025-04-13,269.45,mobile
4883,2612,2023-07-09,280.25,mobile
4884,1018,2025-01-16,75.09,cash
4885,1178,2023-07-24,375.17,mobile
4886,2328,2024-06-28,912.81,bank
4887,3025,2024-02-04,402.88,bank
4888,3191,2024-08-25,566.69,mobile
4889,2357,2023-12-27,330.7,cash
4890,4626,2024-05-12,778.25,mobile
4891,1875,2023-10-18,44.58,bank
4892,503,2025-02-18,957.55,mobile
4893,2752,2025-04-25,805.84,bank
4894,1518,2024-02-17,485.85,mobile
4895,4980,2024-12-17,992.22,bank
4896,115,2024-01-13,750.27,bank
4897,1596,2023-06-26,705.89,card
4898,1156,2024-12-24,488.44,bank
4899,3025,2025-04-29,635.27,card
4900,1291,2025-02-08,96.64,cash
4901,3882,2023-08-22,506.0,card
4902,1058,2024-12-12,120.87,card
4903,2920,2025-02-08,339.7,cash
4904,691,2024-04-12,483.19,mobile
4905,4466,2023-09-08,244.12,card
4906,2495,2024-02-05,109.25,mobile
4907,2642,2025-02-09,418.48,cash
4908,4724,2025-06-09,642.81,cash
4909,2955,2024-10-30,378.51,cash
4910,770,2024-03-21,220.93,cash
4911,2128,2024-11-25,544.07,mobile
4912,475,2024-07-31,751.6,bank
4913,980,2024-07-17,329.28,cash
4914,4220,2024-09-01,983.69,bank
4915,1509,2023-09-18,352.96,cash
4916,81,2025-04-20,752.21,cash
4917,3014,2024-08-11,39.77,mobile
4918,4638,2023-06-24,978.81,cash
4919,4879,2023-07-19,453.98,cash
4920,4558,2023-07-09,999.09,bank
4921,1334,2024-03-07,23.33,card
4922,1349,2024-03-18,121.65,cash
4923,2421,2025-02-12,570.77,cash
4924,3300,2025-04-23,350.35,bank
4925,890,2023-11-30,881.76,bank
4926,914,2024-06-12,972.98,card
4927,4503,2025-06-08,225.12,bank
4928,3827,2024-07-21,67.47,card
4929,3309,2024-07-17,308.68,bank
4930,3013,2024-12-21,866.21,mobile
4931,2445,2025-06-07,896.48,bank
4932,2916,2024-09-04,421.42,mobile
4933,3802,2023-12-17,915.24,mobile
4934,906,2024-12-04,915.85,mobile
4935,3184,2024-04-10,827.37,cash
4936,1950,2023-12-29,843.76,cash
4937,944,2024-04-04,341.07,card
4938,3392,2025-01-06,707.94,mobile
4939,2753,2023-11-22,905.18,cash
4940,2518,2023-11-06,300.74,mobile
4941,2651,2025-02-13,477.48,cash
4942,4790,2023-06-30,202.09,mobile
4943,260,2025-05-12,52.33,bank
4944,2939,2024-09-19,331.9,bank
4945,2659,2024-01-24,264.08,cash
4946,2115,2023-12-12,996.27,card
4947,2592,2025-03-03,460.85,mobile
4948,1609,2023-10-04,798.96,bank
4949,2776,2023-11-02,392.6,mobile
4950,2467,2024-06-02,830.01,card
4951,297,2024-05-12,496.29,cash
4952,1667,2024-07-31,128.43,card
4953,4330,2024-06-07,291.8,bank
4954,2592,2024-10-22,427.68,mobile
4955,3507,2023-08-09,816.86,card
4956,416,2025-05-12,977.15,cash
4957,4530,2024-12-24,435.89,mobile
4958,3185,2023-10-22,965.24,bank
4959,4374,2024-05-29,626.99,card
4960,2926,2024-05-23,24.26,mobile
4961,3929,2024-03-21,758.31,bank
4962,4583,2023-07-22,710.14,card
4963,1387,2024-05-23,26.99,mobile
4964,4699,2023-11-09,842.97,card
4965,3230,2023-10-23,38.83,mobile
4966,3392,2024-03-18,160.99,mobile
4967,216,2023-10-12,861.5,bank
4968,3948,2024-02-14,350.04,card
4969,579,2025-02-23,224.72,bank
4970,625,2024-02-14,367.04,cash
4971,2904,2024-12-09,263.77,bank
4972,3560,2024-04-16,112.03,card
4973,4306,2025-02-15,295.04,card
4974,383,2024-02-16,61.89,bank
4975,4093,2023-08-01,599.26,card
4976,197,2024-05-08,334.3,mobile
4977,849,2025-03-08,260.5,cash
4978,1517,2024-12-17,895.31,cash
4979,714,2024-07-17,617.49,card
4980,807,2024-03-31,640.25,card
4981,4112,2024-10-19,408.21,cash
4982,2998,2024-08-10,232.97,bank
4983,4910,2024-12-31,88.57,bank
4984,3606,2024-02-26,856.06,cash
4985,637,2024-01-28,111.32,card
4986,3986,2024-01-16,39.19,card
4987,1587,2025-04-27,469.05,bank
4988,2511,2023-06-26,685.72,mobile
4989,1829,2025-02-28,992.06,bank
4990,4403,2024-07-31,890.68,cash
4991,383,2025-06-06,635.1,cash
4992,4900,2023-11-28,75.95,mobile
4993,93,2024-11-05,127.09,mobile
4994,585,2024-01-24,640.01,bank
4995,3245,2024-06-12,199.19,bank
4996,3135,2024-12-08,975.81,cash
4997,1050,2025-05-13,943.61,card
4998,3699,2024-02-07,173.64,bank
4999,3607,2025-03-29,599.4,bank
5000,424,2023-07-03,892.26,cash
5001,3557,2024-01-13,186.55,mobile
5002,3345,2024-09-24,972.27,cash
5003,1787,2025-05-23,890.23,cash
5004,3169,2024-04-02,184.49,cash
5005,4671,2023-11-28,760.31,card
5006,4472,2024-05-01,624.39,bank
5007,4215,2023-08-21,201.7,cash
5008,256,2023-08-09,540.02,mobile
5009,4706,2025-02-12,30.56,card
5010,3785,2024-03-10,36.96,bank
5011,4555,2025-05-18,786.98,bank
5012,4207,2024-12-23,656.42,mobile
5013,4223,2023-12-25,24.36,cash
5014,4361,2023-10-10,586.46,mobile
5015,3384,2023-11-26,992.71,mobile
5016,973,2025-04-03,121.6,mobile
5017,1496,2024-02-24,168.79,mobile
5018,2154,2024-07-20,588.55,card
5019,702,2024-04-12,500.91,bank
5020,2350,2025-01-12,50.7,mobile
5021,3012,2024-06-20,116.33,card
5022,1367,2025-02-06,582.59,card
5023,1409,2024-12-03,198.89,mobile
5024,3936,2024-06-25,747.54,cash
5025,4360,2023-08-17,365.19,bank
5026,4197,2023-10-22,521.92,bank
5027,1122,2025-01-21,668.69,mobile
5028,2031,2024-08-01,864.89,bank
5029,3389,2024-11-26,200.39,cash
5030,4827,2023-11-11,367.68,card
