subscription_id,customer_id,plan_type,start_date,end_date,monthly_cost
2952,1666,Postpaid,2024-01-17,2024-07-22,126.61
2953,3177,4G,2022-07-23,2023-04-29,209.4
2954,1328,Prepaid,2022-12-11,2023-09-20,132.17
2955,3863,4G,2023-11-05,2024-09-06,60.56
2956,426,5G,2023-01-18,2023-06-20,165.07
2957,170,4G,2023-09-21,2024-07-20,129.53
2958,2431,5G,2024-02-29,2025-02-14,205.59
2959,3262,5G,2023-09-22,2024-03-25,96.12
2960,823,Prepaid,2023-08-07,2024-05-05,239.26
2961,1560,Postpaid,2023-07-12,2024-03-17,269.22
2962,4858,4G,2022-07-20,2023-02-17,275.35
2963,2358,4G,2023-01-03,2023-07-17,86.0
2964,1004,5G,2022-11-08,2023-06-25,56.84
2965,3400,4G,2024-02-21,2024-05-29,136.74
2966,4349,5G,2023-01-25,2023-04-16,266.26
2967,381,Prepaid,2022-12-19,2023-07-23,166.96
2968,3083,Prepaid,2023-11-03,2024-05-11,183.09
2969,1347,5G,2022-12-24,2023-06-29,203.91
2970,890,4G,2022-12-12,2023-12-01,278.45
2971,3084,Postpaid,2023-06-21,2024-02-24,269.93
2972,3271,5G,2023-09-19,2024-05-15,239.65
2973,761,4G,2023-02-28,2024-01-12,69.24
2974,2509,Postpaid,2023-03-24,2024-02-11,177.35
2975,4177,5G,2022-06-23,2022-07-26,91.8
2976,706,Postpaid,2022-12-01,2023-09-28,89.76
2977,3428,4G,2024-04-21,2025-02-04,192.89
2978,1692,Prepaid,2024-04-09,2024-06-20,181.97
2979,3205,Postpaid,2023-03-14,2023-09-12,181.61
2980,1626,4G,2023-01-06,2023-09-15,55.09
2981,4405,Postpaid,2024-04-30,2024-07-25,187.91
2982,3621,4G,2023-04-25,2023-12-03,137.2
2983,1582,Postpaid,2022-07-26,2023-06-02,247.6
2984,3907,Prepaid,2023-12-31,2024-09-21,149.32
2985,2004,4G,2022-10-08,2023-05-31,115.78
2986,3717,Postpaid,2023-08-05,2024-03-28,291.99
2987,1359,5G,2022-09-25,2023-01-14,131.12
2988,4628,Prepaid,2024-04-30,2025-01-10,245.06
2989,2389,4G,2024-03-19,2024-10-11,51.78
2990,73,Postpaid,2024-01-26,2024-10-17,258.12
2991,141,5G,2023-11-11,2024-01-07,253.88
2992,3401,Prepaid,2022-10-10,2022-12-25,287.17
2993,3048,Postpaid,2023-02-14,2023-09-30,279.48
2994,581,5G,2022-11-15,2023-03-08,55.79
2995,2265,4G,2024-01-13,2024-09-16,280.62
2996,3272,4G,2023-03-06,2023-07-22,106.69
2997,3071,5G,2022-09-26,2022-12-29,198.25
2998,2158,Postpaid,2022-12-05,2023-06-21,114.27
2999,2430,Postpaid,2022-10-24,2022-12-22,136.04
3000,3755,5G,2023-12-17,2024-09-18,176.24
3001,1745,5G,2023-07-25,2024-07-20,282.95
3002,4610,5G,2024-02-16,2024-11-17,251.07
3003,1442,4G,2022-10-29,2023-05-25,51.68
3004,4766,Postpaid,2022-08-06,2023-03-09,156.21
3005,1168,4G,2023-12-01,2024-01-08,108.67
3006,4853,4G,2023-04-13,2023-09-05,193.74
3007,1731,5G,2022-11-25,2023-03-12,238.1
3008,2525,Prepaid,2022-11-18,2023-04-03,248.34
3009,2723,4G,2023-04-14,2024-01-30,292.2
3010,3051,Postpaid,2022-07-12,2022-08-26,199.47
3011,2387,4G,2023-10-12,2024-04-28,244.14
3012,233,5G,2022-10-02,2023-06-07,214.64
3013,4637,4G,2024-06-02,2025-03-17,230.31
3014,4496,5G,2023-07-24,2023-11-29,217.94
3015,2801,Prepaid,2024-01-02,2024-05-05,103.62
3016,4574,4G,2023-07-25,2023-11-02,79.13
3017,1486,4G,2023-09-07,2023-10-12,155.77
3018,2242,Postpaid,2022-12-03,2023-04-25,122.93
3019,2054,Prepaid,2022-07-17,2023-01-28,117.54
3020,717,Postpaid,2023-06-27,2023-09-16,293.97
3021,4789,Postpaid,2023-10-31,2024-01-01,290.51
3022,2362,5G,2023-03-23,2024-02-17,253.36
3023,2411,Postpaid,2023-01-02,2023-09-16,124.98
3024,4384,Prepaid,2022-10-01,2023-09-20,209.21
3025,2000,4G,2022-10-17,2023-08-15,124.88
3026,1932,Postpaid,2024-06-06,2025-04-07,246.65
3027,1666,5G,2023-01-30,2023-12-17,100.57
3028,4375,Postpaid,2024-02-11,2024-04-21,297.53
3029,4259,Prepaid,2023-08-20,2023-11-24,282.38
3030,1917,Postpaid,2022-12-21,2023-08-23,224.87
3031,3229,4G,2023-03-29,2023-05-05,97.14
3032,405,5G,2023-10-26,2024-08-24,288.98
3033,4595,Prepaid,2024-03-15,2024-12-24,63.66
3034,1892,Postpaid,2024-03-08,2025-01-25,177.35
3035,3230,Postpaid,2024-06-05,2024-12-10,287.87
3036,203,4G,2022-11-02,2023-04-30,114.97
3037,555,4G,2023-06-09,2024-04-08,129.91
3038,1168,5G,2023-11-28,2024-10-22,279.75
3039,3408,4G,2023-02-21,2023-08-11,158.72
3040,2133,Postpaid,2023-10-02,2024-05-28,140.27
3041,4368,Prepaid,2023-06-19,2024-02-12,89.62
3042,1800,4G,2022-07-17,2022-11-21,72.99
3043,1028,Postpaid,2024-06-05,2025-06-03,61.02
3044,1022,4G,2022-07-19,2023-03-25,135.29
3045,2582,Prepaid,2023-02-25,2023-10-23,52.66
3046,1579,Prepaid,2022-12-20,2023-05-05,121.74
3047,1298,4G,2023-06-29,2024-01-11,222.97
3048,3387,5G,2022-12-08,2023-08-08,202.51
3049,1402,5G,2024-01-13,2024-03-10,219.0
3050,355,5G,2024-02-15,2024-08-04,96.01
3051,2326,Postpaid,2023-08-24,2024-04-24,299.99
3052,892,Prepaid,2023-06-19,2023-09-10,108.65
3053,718,5G,2022-07-08,2022-11-01,153.49
3054,1844,Postpaid,2024-01-05,2024-07-06,184.99
3055,1802,Prepaid,2024-06-06,2025-01-12,181.88
3056,1046,Prepaid,2023-11-05,2024-07-12,177.85
3057,4282,Postpaid,2023-11-22,2024-10-13,219.92
3058,3793,Prepaid,2022-11-20,2023-11-08,230.46
3059,632,5G,2023-09-01,2024-03-30,281.02
3060,3395,5G,2023-02-26,2023-05-13,69.75
3061,2446,5G,2022-08-30,2022-10-12,173.37
3062,2692,4G,2024-06-11,2025-02-21,181.14
3063,2343,Postpaid,2022-07-28,2023-02-07,117.16
3064,2616,Prepaid,2023-10-31,2024-05-05,279.66
3065,3399,5G,2023-08-08,2024-06-06,76.19
3066,1936,Prepaid,2023-12-05,2024-04-14,113.19
3067,3820,5G,2023-01-07,2023-10-28,75.61
3068,1422,5G,2023-07-20,2024-01-18,232.73
3069,3940,Prepaid,2023-11-28,2024-06-02,282.68
3070,2966,4G,2023-06-26,2024-06-19,213.08
3071,34,5G,2023-04-27,2023-06-11,241.91
3072,3998,5G,2024-05-26,2024-11-14,77.21
3073,2402,Postpaid,2022-07-26,2023-01-17,231.68
3074,1908,5G,2024-04-05,2024-07-16,153.01
3075,1144,Postpaid,2023-02-06,2024-01-22,214.65
3076,1953,4G,2023-05-10,2024-04-08,223.22
3077,4039,5G,2023-07-08,2024-05-30,101.04
3078,1563,5G,2023-03-07,2023-07-28,111.35
3079,4319,4G,2024-04-19,2025-04-11,191.01
3080,4691,Postpaid,2023-06-18,2024-01-31,150.38
3081,1296,5G,2023-05-22,2023-08-26,164.94
3082,2146,Postpaid,2024-04-07,2024-05-17,246.38
3083,1131,Prepaid,2024-05-13,2025-01-22,150.37
3084,4501,4G,2023-10-24,2024-10-17,62.25
3085,2360,5G,2022-09-18,2023-08-04,183.92
3086,2637,5G,2023-10-09,2024-07-29,106.65
3087,1788,5G,2024-06-16,2025-02-05,148.12
3088,1718,Postpaid,2022-10-28,2023-07-02,257.96
3089,4575,4G,2023-05-10,2023-10-03,172.38
3090,3364,4G,2022-07-18,2022-09-30,106.55
3091,4049,4G,2024-05-29,2025-04-02,199.31
3092,1115,Postpaid,2022-12-12,2023-04-17,133.82
3093,2107,4G,2024-01-13,2024-08-09,262.5
3094,3033,Prepaid,2023-03-28,2023-08-30,190.1
3095,3165,Prepaid,2023-05-20,2024-01-17,139.19
3096,4562,Prepaid,2023-01-16,2023-11-10,194.99
3097,4697,5G,2022-10-29,2023-07-19,253.92
3098,2863,Postpaid,2023-07-06,2024-04-21,82.4
3099,327,Prepaid,2023-09-06,2024-06-26,213.55
3100,3743,5G,2022-12-28,2023-11-21,123.05
3101,1090,4G,2023-11-09,2024-02-07,152.44
3102,3584,Prepaid,2023-08-11,2024-07-06,95.08
3103,3961,5G,2022-06-23,2022-12-08,248.13
3104,2131,Prepaid,2024-04-30,2024-10-24,291.16
3105,2432,5G,2024-04-11,2024-07-05,165.52
3106,4800,4G,2023-10-26,2024-07-13,99.39
3107,2488,4G,2023-12-20,2024-10-27,292.99
3108,3887,Prepaid,2023-12-08,2024-03-16,268.63
3109,1433,Postpaid,2023-01-25,2023-09-21,278.44
3110,542,4G,2024-01-07,2024-12-03,204.11
3111,1767,5G,2023-07-09,2024-05-29,83.36
3112,4173,5G,2022-08-16,2023-01-27,115.04
3113,1582,5G,2023-11-03,2024-06-25,232.02
3114,4216,Postpaid,2022-09-20,2023-04-28,89.74
3115,1410,Prepaid,2023-04-03,2023-10-19,79.69
3116,3086,Postpaid,2023-12-16,2024-09-29,55.83
3117,4756,Prepaid,2023-07-23,2024-04-07,110.24
3118,3080,4G,2023-03-14,2023-08-15,173.1
3119,3169,Prepaid,2023-12-15,2024-08-05,135.97
3120,3848,5G,2024-01-21,2024-07-21,234.53
3121,2066,5G,2023-10-05,2024-04-14,238.97
3122,4793,Postpaid,2023-05-07,2023-09-23,86.53
3123,3416,Postpaid,2023-11-28,2024-10-26,174.96
3124,1393,Prepaid,2023-11-28,2024-11-14,110.25
3125,160,5G,2024-04-02,2024-06-29,234.63
3126,598,4G,2024-04-02,2024-11-07,68.93
3127,459,4G,2022-07-29,2023-02-08,186.31
3128,2370,5G,2023-11-03,2024-03-28,190.85
3129,4349,4G,2023-09-20,2024-08-31,164.64
3130,2787,Prepaid,2022-10-14,2023-08-11,285.49
3131,283,4G,2023-02-13,2024-01-29,202.34
3132,370,5G,2023-10-05,2024-07-05,179.29
3133,4970,4G,2023-12-28,2024-11-16,102.11
3134,1506,5G,2024-05-18,2025-03-17,258.21
3135,4823,4G,2022-09-22,2023-01-06,158.94
3136,843,4G,2022-11-30,2023-02-13,243.38
3137,1516,Prepaid,2022-09-16,2023-03-29,167.81
3138,1696,Postpaid,2023-04-28,2023-09-11,52.46
3139,1681,Postpaid,2022-08-28,2023-01-01,87.36
3140,1442,Prepaid,2023-04-24,2023-12-06,109.34
3141,4697,Prepaid,2024-02-01,2024-03-16,62.4
3142,3319,Postpaid,2024-04-30,2024-08-31,201.92
3143,2072,4G,2023-06-27,2024-02-11,164.47
3144,2264,4G,2023-08-25,2024-02-19,291.67
3145,2997,5G,2024-02-08,2025-01-02,79.56
3146,4157,4G,2023-06-03,2024-05-21,213.4
3147,4547,4G,2023-08-13,2024-03-30,214.6
3148,4057,Prepaid,2023-07-30,2024-07-02,144.65
3149,812,5G,2023-11-06,2024-08-19,91.97
3150,1722,5G,2024-03-02,2024-04-07,254.97
3151,1679,4G,2023-07-27,2024-02-29,114.99
3152,445,Postpaid,2022-08-29,2023-02-26,152.84
3153,1807,Postpaid,2024-05-22,2024-10-10,84.86
3154,4525,5G,2024-04-05,2025-01-17,289.17
3155,880,Postpaid,2023-05-09,2024-01-09,102.3
3156,1649,Postpaid,2023-10-26,2024-07-25,65.09
3157,4957,4G,2023-12-13,2024-07-21,114.23
3158,3744,Postpaid,2023-12-10,2024-02-26,78.83
3159,2993,Prepaid,2023-04-28,2024-03-20,139.62
3160,4739,5G,2022-08-06,2023-07-20,175.41
3161,3501,4G,2024-03-01,2024-04-25,151.94
3162,2940,Prepaid,2022-12-14,2023-07-30,250.67
3163,2950,4G,2024-03-05,2024-04-27,121.99
3164,4955,5G,2024-03-24,2024-05-19,183.15
3165,3562,5G,2023-12-03,2024-04-08,80.47
3166,764,5G,2022-10-12,2023-06-05,183.0
3167,3754,Prepaid,2022-11-07,2023-03-20,89.88
3168,2301,5G,2024-01-14,2025-01-01,275.82
3169,2993,4G,2024-01-02,2024-11-25,159.88
3170,4262,Postpaid,2023-08-28,2024-08-21,222.69
3171,1761,5G,2023-10-07,2023-12-15,209.26
3172,4729,Postpaid,2024-04-06,2024-11-09,118.93
3173,724,Postpaid,2023-01-30,2023-06-21,102.18
3174,1014,Prepaid,2023-07-16,2024-06-22,184.39
3175,1611,4G,2022-12-03,2023-07-31,255.83
3176,185,Postpaid,2022-08-28,2023-03-08,216.94
3177,1892,4G,2023-05-25,2024-01-06,270.68
3178,1456,4G,2022-09-02,2022-12-04,87.31
3179,2323,Postpaid,2023-03-04,2023-11-29,81.03
3180,2507,4G,2023-11-30,2024-09-24,251.55
3181,1645,Postpaid,2023-10-25,2024-01-03,258.12
3182,1278,5G,2023-08-15,2023-11-23,171.72
3183,418,4G,2023-07-22,2024-04-05,161.36
3184,2666,4G,2024-02-22,2024-11-28,171.84
3185,2010,Prepaid,2024-04-16,2024-05-25,197.37
3186,283,4G,2023-10-10,2024-02-09,50.53
3187,4113,Postpaid,2022-12-14,2023-06-01,219.57
3188,913,Postpaid,2023-11-01,2024-02-02,205.12
3189,1678,Postpaid,2022-12-29,2023-03-04,90.11
3190,1980,5G,2024-06-04,2025-01-23,73.87
3191,1364,Prepaid,2024-06-15,2024-09-25,210.01
3192,1223,Postpaid,2022-12-02,2023-05-13,266.86
3193,4709,Postpaid,2023-10-29,2024-02-14,92.39
3194,4124,Prepaid,2022-10-23,2022-12-23,63.03
3195,788,4G,2023-04-21,2023-07-31,173.24
3196,3724,Postpaid,2024-05-16,2024-08-28,173.37
3197,952,Postpaid,2024-02-19,2024-03-30,60.17
3198,352,Prepaid,2024-03-22,2024-06-06,145.68
3199,1373,5G,2023-06-18,2024-05-18,193.12
3200,2134,Postpaid,2022-07-19,2022-11-30,85.0
3201,296,Prepaid,2022-10-29,2023-06-10,87.83
3202,774,Prepaid,2022-09-11,2023-02-20,139.48
3203,35,Postpaid,2023-04-15,2024-01-09,257.11
3204,4128,5G,2023-05-17,2023-10-15,127.92
3205,2528,Prepaid,2023-03-23,2024-02-12,75.91
3206,3919,Prepaid,2024-02-14,2024-09-24,144.98
3207,4615,Postpaid,2024-02-07,2024-07-28,116.28
3208,3871,4G,2022-08-26,2022-12-06,57.51
3209,345,Prepaid,2022-10-31,2023-07-02,135.61
3210,1431,5G,2023-12-06,2024-04-20,262.87
3211,2100,5G,2023-06-18,2024-04-08,114.03
3212,2837,4G,2023-11-07,2024-02-23,96.79
3213,1530,5G,2024-05-21,2025-01-16,135.36
3214,3223,4G,2022-11-12,2023-05-19,244.16
3215,1145,5G,2022-08-27,2022-10-17,85.67
3216,4813,Postpaid,2022-12-22,2023-06-29,86.22
3217,1886,Postpaid,2022-10-13,2022-12-01,123.04
3218,994,4G,2023-04-12,2024-03-02,281.15
3219,1443,Postpaid,2022-07-02,2022-12-09,205.92
3220,1896,5G,2022-07-21,2022-12-08,53.07
3221,3064,4G,2023-05-29,2023-10-16,246.66
3222,1043,5G,2022-12-04,2023-10-31,225.94
3223,482,4G,2023-02-11,2024-02-03,294.89
3224,3933,Postpaid,2023-03-07,2023-09-02,128.26
3225,1680,Prepaid,2022-07-06,2023-05-10,180.68
3226,521,Prepaid,2023-02-21,2024-02-20,220.88
3227,4711,5G,2023-06-18,2024-01-28,293.72
3228,3292,Postpaid,2023-04-14,2023-06-14,298.84
3229,2293,5G,2023-02-11,2023-05-30,176.43
3230,255,5G,2022-07-19,2022-12-04,258.64
3231,3439,Prepaid,2023-03-29,2023-10-17,75.76
3232,3165,Prepaid,2022-08-23,2022-11-16,214.49
3233,727,Prepaid,2023-11-12,2024-03-11,267.62
3234,1220,4G,2023-01-04,2023-04-07,235.92
3235,1417,5G,2022-08-17,2023-04-02,87.12
3236,4241,4G,2023-01-20,2023-07-07,284.12
3237,4315,4G,2023-03-31,2023-05-01,155.97
3238,2893,4G,2024-06-14,2025-02-07,61.18
3239,3453,5G,2023-06-04,2023-10-24,172.49
3240,2351,Postpaid,2022-06-19,2023-05-01,244.54
3241,4101,Prepaid,2022-10-29,2023-08-10,228.77
3242,2836,4G,2023-07-20,2024-03-16,299.97
3243,4730,4G,2022-12-20,2023-10-07,98.37
3244,3349,Postpaid,2023-12-03,2024-09-20,219.99
3245,2303,Postpaid,2023-09-04,2024-02-02,235.09
3246,1464,Prepaid,2024-01-31,2024-12-21,262.78
3247,1683,5G,2023-08-27,2024-02-25,255.26
3248,1090,Postpaid,2023-11-24,2024-03-25,258.93
3249,4267,4G,2023-09-06,2024-02-12,147.95
3250,4664,4G,2022-08-07,2023-02-12,101.11
3251,3522,5G,2023-05-29,2023-11-20,149.64
3252,2463,5G,2023-01-15,2023-12-18,63.56
3253,4434,Postpaid,2022-11-23,2023-03-03,131.14
3254,944,4G,2022-09-26,2023-02-09,156.0
3255,1731,Prepaid,2023-03-24,2023-06-20,50.26
3256,3216,4G,2022-10-08,2022-12-08,264.26
3257,4847,Prepaid,2023-01-18,2023-11-26,199.76
3258,2584,Postpaid,2023-12-17,2024-07-29,230.9
3259,1234,Prepaid,2024-04-29,2024-10-08,105.58
3260,837,Prepaid,2023-09-01,2023-11-05,144.08
3261,3469,4G,2024-03-01,2024-08-23,218.86
3262,1660,Prepaid,2022-07-07,2022-10-24,93.58
3263,1522,Postpaid,2023-02-10,2023-09-25,167.1
3264,2768,5G,2023-04-17,2024-03-02,205.13
3265,4473,Postpaid,2022-10-05,2023-04-09,86.39
3266,1394,4G,2023-04-10,2023-12-01,142.77
3267,962,4G,2022-07-10,2022-12-18,69.72
3268,1415,5G,2024-03-19,2024-10-16,157.38
3269,2488,4G,2023-11-05,2024-02-18,115.47
3270,4045,4G,2024-04-09,2024-07-04,57.46
3271,3217,Postpaid,2024-03-09,2025-03-05,196.46
3272,2168,4G,2023-12-07,2024-07-14,59.75
3273,3795,Prepaid,2024-05-11,2025-01-29,183.88
3274,69,Postpaid,2023-04-19,2024-03-25,282.47
3275,3705,4G,2023-06-25,2023-09-30,202.8
3276,757,Postpaid,2022-09-01,2023-08-20,192.14
3277,4842,Prepaid,2023-05-16,2024-01-27,155.25
3278,2883,5G,2023-04-10,2023-09-03,175.65
3279,99,Postpaid,2024-01-20,2024-08-30,269.88
3280,4308,Postpaid,2024-04-12,2025-03-01,79.04
3281,2692,Postpaid,2023-10-24,2024-04-19,146.2
3282,3495,Postpaid,2023-06-25,2024-05-06,58.45
3283,1830,4G,2022-10-29,2023-02-25,119.64
3284,34,Prepaid,2022-07-09,2023-01-25,91.25
3285,3599,Postpaid,2024-05-09,2025-02-28,75.14
3286,2267,Prepaid,2022-12-12,2023-02-11,177.9
3287,1323,Prepaid,2023-04-21,2023-09-04,250.68
3288,3548,Prepaid,2023-11-07,2024-03-17,111.15
3289,197,5G,2023-06-11,2023-11-21,82.16
3290,4817,5G,2024-02-18,2024-11-01,238.25
3291,904,4G,2023-01-24,2023-08-04,124.96
3292,1824,4G,2024-06-04,2024-10-24,245.39
3293,4273,Prepaid,2022-09-24,2023-04-23,65.95
3294,920,Postpaid,2022-10-07,2023-09-23,235.62
3295,3616,Postpaid,2023-10-30,2024-06-10,145.58
3296,806,Postpaid,2022-11-29,2023-11-05,151.28
3297,2056,5G,2023-03-09,2023-07-16,255.87
3298,1562,Postpaid,2024-01-21,2024-10-02,276.93
3299,3488,Postpaid,2024-01-13,2024-03-17,287.14
3300,3405,5G,2023-06-28,2024-05-02,81.75
3301,4730,5G,2024-02-01,2024-12-26,106.24
3302,4092,Prepaid,2022-09-03,2023-03-04,258.41
3303,4313,5G,2023-04-13,2023-05-23,215.69
3304,2142,Prepaid,2023-09-26,2024-01-15,59.07
3305,1439,5G,2022-07-21,2022-09-26,113.48
3306,2494,Prepaid,2024-01-15,2024-10-31,231.65
3307,3797,4G,2024-01-25,2024-04-30,289.78
3308,3288,Postpaid,2022-12-04,2023-05-18,105.02
3309,3839,4G,2024-03-11,2024-08-13,221.67
3310,4689,Prepaid,2023-03-04,2023-04-19,278.51
3311,187,5G,2024-05-05,2025-04-15,92.09
3312,1782,4G,2024-05-10,2024-06-18,201.65
3313,3658,Prepaid,2023-06-03,2024-01-18,233.11
3314,2517,Postpaid,2024-02-13,2024-08-09,299.45
3315,1498,Prepaid,2024-02-04,2025-01-15,292.29
3316,3780,Prepaid,2022-06-21,2023-06-16,60.28
3317,3169,Prepaid,2022-07-16,2023-04-01,296.72
3318,3276,Postpaid,2022-09-24,2023-01-15,288.66
3319,2386,5G,2023-10-01,2024-04-03,297.43
3320,3865,Prepaid,2022-12-13,2023-08-22,273.93
3321,1572,4G,2023-03-12,2023-05-15,171.21
3322,3731,Postpaid,2023-12-27,2024-07-15,199.71
3323,3977,Prepaid,2023-02-05,2023-04-07,116.12
3324,2422,Prepaid,2022-08-17,2022-10-11,209.9
3325,2956,5G,2023-03-20,2023-10-05,121.71
3326,3166,Postpaid,2023-07-01,2023-11-05,171.54
3327,2942,4G,2023-11-22,2024-10-15,296.03
3328,2531,Postpaid,2024-03-11,2024-12-24,139.03
3329,308,4G,2024-05-20,2024-08-26,270.96
3330,1948,4G,2022-11-17,2023-09-09,246.85
3331,1139,4G,2022-11-05,2023-06-29,82.43
3332,193,Postpaid,2023-08-20,2023-12-26,101.26
3333,4526,5G,2022-10-22,2023-02-13,258.5
3334,2865,Postpaid,2023-03-21,2023-10-13,244.45
3335,2124,4G,2022-07-02,2022-11-05,262.0
3336,4693,4G,2022-06-30,2023-04-15,260.59
3337,2106,4G,2024-04-12,2024-12-22,253.56
3338,4185,4G,2023-06-26,2024-05-24,183.71
3339,1713,Postpaid,2024-05-30,2024-07-25,138.03
3340,3826,Postpaid,2023-07-16,2023-09-26,279.66
3341,902,Postpaid,2024-03-10,2024-07-22,104.97
3342,715,Prepaid,2024-01-26,2024-09-19,206.98
3343,2313,Prepaid,2023-06-27,2024-05-10,68.51
3344,3583,5G,2023-12-22,2024-05-03,299.84
3345,4701,Prepaid,2023-08-14,2024-07-01,86.54
3346,974,4G,2022-10-02,2023-07-11,131.26
3347,4319,5G,2022-07-11,2022-09-01,57.31
3348,4800,Prepaid,2024-06-10,2025-01-23,238.21
3349,1913,Postpaid,2023-08-13,2024-08-10,234.89
3350,1338,Postpaid,2022-08-03,2023-05-03,127.04
3351,416,5G,2023-01-29,2023-07-11,131.1
3352,4365,Prepaid,2022-08-26,2023-07-28,295.79
3353,4398,4G,2024-04-29,2025-04-20,172.92
3354,4801,Postpaid,2022-07-21,2022-12-26,262.67
3355,2360,Postpaid,2024-02-06,2024-08-30,298.09
3356,4258,Prepaid,2022-08-31,2023-05-25,212.02
3357,54,5G,2022-08-09,2022-10-10,238.06
3358,3736,4G,2022-09-15,2023-06-01,196.32
3359,4557,4G,2023-11-12,2024-03-13,241.93
3360,2263,4G,2022-07-27,2023-01-10,294.47
3361,4701,4G,2024-04-13,2024-06-15,239.15
3362,4908,4G,2023-03-12,2023-12-17,195.89
3363,334,Postpaid,2022-12-14,2023-03-03,274.91
3364,4539,4G,2022-12-05,2023-07-10,244.36
3365,4760,4G,2022-07-12,2023-06-24,190.2
3366,83,Postpaid,2023-01-06,2023-04-23,252.44
3367,1316,4G,2023-11-07,2024-05-21,78.99
3368,1717,Postpaid,2022-09-21,2023-02-04,152.11
3369,4848,Postpaid,2022-08-05,2023-04-22,225.58
3370,4271,Postpaid,2023-10-08,2024-10-04,233.13
3371,3633,4G,2023-07-23,2023-10-11,175.69
3372,4831,4G,2023-08-15,2024-05-01,183.1
3373,4813,4G,2023-01-22,2023-10-14,233.63
3374,1796,Postpaid,2023-06-22,2023-08-18,271.97
3375,2335,Postpaid,2022-10-04,2023-08-12,200.51
3376,2198,Prepaid,2024-05-25,2025-03-12,144.26
3377,2983,Prepaid,2024-05-04,2024-07-06,154.62
3378,3920,Prepaid,2023-02-25,2023-10-30,237.95
3379,299,Postpaid,2023-08-04,2024-06-22,219.39
3380,1567,4G,2023-01-01,2023-05-23,158.28
3381,2658,Postpaid,2024-04-24,2024-11-04,55.53
3382,4157,4G,2023-10-30,2024-10-02,59.2
3383,4594,5G,2022-08-15,2023-02-26,86.59
3384,654,Prepaid,2024-01-25,2024-03-23,84.9
3385,30,Prepaid,2023-09-13,2023-12-08,298.35
3386,292,5G,2024-06-12,2025-01-15,284.12
3387,2271,Prepaid,2024-04-10,2024-10-24,151.06
3388,2498,4G,2022-12-28,2023-09-17,124.26
3389,897,Prepaid,2022-06-21,2022-11-19,72.45
3390,2562,Prepaid,2023-07-28,2024-05-28,244.57
3391,2390,Postpaid,2023-10-13,2024-03-25,96.95
3392,3210,Postpaid,2024-03-04,2025-02-17,145.46
3393,4433,Postpaid,2023-11-14,2024-04-18,82.95
3394,938,4G,2023-01-30,2023-07-15,66.31
3395,1338,5G,2023-11-18,2024-07-06,168.8
3396,3224,Postpaid,2023-01-02,2023-12-30,298.85
3397,303,4G,2024-02-01,2024-10-07,221.77
3398,2190,Postpaid,2024-01-15,2024-11-26,296.01
3399,803,Prepaid,2023-06-10,2024-01-26,123.52
3400,4038,Prepaid,2022-07-05,2023-04-12,236.42
3401,1584,5G,2024-01-14,2024-05-26,209.48
3402,2437,4G,2024-02-21,2024-05-23,222.39
3403,767,Postpaid,2024-02-29,2024-12-05,128.26
3404,880,Postpaid,2022-08-09,2023-01-27,176.74
3405,3249,4G,2023-08-20,2024-06-02,197.25
3406,2790,4G,2022-08-19,2023-07-20,158.01
3407,1719,4G,2023-05-11,2023-06-13,52.43
3408,2853,5G,2023-02-16,2023-03-20,231.54
3409,1411,Postpaid,2023-02-19,2023-04-19,253.62
3410,2510,Postpaid,2022-09-15,2023-06-30,104.41
3411,1642,Prepaid,2023-10-01,2024-04-20,233.9
3412,985,5G,2023-09-17,2023-12-07,139.94
3413,3967,Postpaid,2023-07-31,2024-04-21,126.07
3414,4733,Prepaid,2023-07-01,2023-11-27,182.71
3415,1299,5G,2024-01-17,2024-04-22,270.92
3416,1296,5G,2022-10-28,2023-05-16,75.96
3417,4640,4G,2023-05-26,2024-02-10,227.6
3418,4945,5G,2023-09-18,2024-01-13,158.38
3419,4348,Prepaid,2023-09-30,2024-05-19,201.6
3420,16,Postpaid,2023-09-25,2024-02-07,259.54
3421,903,5G,2022-06-22,2023-05-16,67.72
3422,177,Postpaid,2023-08-14,2024-04-14,137.46
3423,648,5G,2024-01-11,2024-08-15,54.71
3424,2510,Postpaid,2024-01-18,2024-07-16,240.22
3425,2513,4G,2022-07-02,2022-11-13,75.01
3426,336,4G,2023-07-26,2024-07-03,283.1
3427,4707,Prepaid,2023-05-11,2023-10-18,76.23
3428,2844,5G,2023-04-11,2024-01-17,179.09
3429,149,5G,2024-02-23,2024-07-02,117.2
3430,3847,4G,2024-04-10,2024-07-13,249.84
3431,84,Prepaid,2023-02-25,2023-06-13,110.52
3432,1032,5G,2022-12-14,2023-08-14,177.43
3433,1265,5G,2022-09-10,2023-02-27,289.74
3434,726,Postpaid,2023-09-16,2023-11-01,129.66
3435,3696,Prepaid,2022-11-21,2023-07-27,230.11
3436,1427,4G,2023-05-25,2024-03-25,84.33
3437,4679,4G,2023-10-22,2024-07-01,133.36
3438,1005,Prepaid,2023-03-23,2023-09-13,129.19
3439,1417,4G,2023-05-09,2024-04-28,220.25
3440,2672,4G,2022-11-27,2023-10-15,296.57
3441,109,4G,2022-06-19,2022-12-27,79.01
3442,139,5G,2023-01-12,2023-09-22,148.83
3443,391,5G,2023-12-18,2024-12-05,80.64
3444,2323,Postpaid,2022-08-20,2023-02-08,220.84
3445,3527,Prepaid,2023-06-25,2023-11-20,211.94
